,0
90979,1
91187,1
91188,1
91198,1
91204,1
91206,1
91213,1
91216,1
91233,1
91234,1
91620,1
91624,2
91631,1
91635,1
91651,1
91653,1
91670,1
91675,1
91678,1
91684,1
91689,2
91690,1
91696,1
91727,1
92055,2
92060,1
92061,3
92073,1
92098,1
92173,1
92495,1
92501,1
92528,1
92532,1
92537,1
92542,1
92549,1
92613,1
92947,1
92953,1
92958,1
92961,2
93375,1
93378,1
93382,2
93431,2
93432,2
93686,1
93819,1
93823,1
93827,1
93852,1
93864,1
93868,1
93873,1
94257,4
94295,1
94303,1
94304,1
94308,1
94311,1
94375,1
94697,2
94698,1
94703,1
94705,1
94721,1
94747,1
94750,1
95145,1
95173,1
95174,1
95180,2
95185,1
95187,1
95200,1
95203,1
95204,1
95220,1
95222,2
95223,1
95241,1
95242,2
95371,1
95577,1
95584,2
95596,1
95602,1
96015,2
96046,1
96062,2
96446,1
96448,1
96454,1
96460,1
96484,1
96495,1
96501,1
96509,1
96510,1
96513,1
96516,1
96538,1
96566,1
96625,1
96885,2
96886,1
96889,1
96909,2
96912,1
96914,1
96916,1
96918,1
96924,1
96928,1
96933,1
96934,1
96936,3
96946,1
96949,1
96953,1
96960,1
96989,1
97317,1
97325,1
97327,1
97337,1
97360,1
97362,1
97363,1
97495,1
97572,1
97573,49
97620,19
97633,1
97671,1
97674,2
97678,2
97684,1
97695,1
97697,2
97700,1
97703,1
97705,1
97707,2
97710,1
97722,2
97723,1
97783,1
97846,3
97848,3
97910,2
98102,1
98103,2
98105,1
98106,1
98129,1
98543,1
98545,1
98555,1
98561,1
98591,1
98602,1
98986,1
98989,1
99002,1
99013,1
99033,1
99378,1
99428,1
99434,1
99446,1
99614,2
99615,3
99616,1
99617,2
99619,1
99620,1
99621,1
99622,1
99623,2
99625,2
99626,1
99629,1
99645,2
99648,2
99650,1
99652,3
99735,1
99846,1
99847,1
99854,1
99862,1
99865,1
99871,1
99882,1
99891,2
99895,1
99897,1
99962,1
99979,1
100005,1
100017,7
100018,3
100019,8
100023,2
100025,1
100037,3
100044,1
100054,1
100187,1
100198,1
100243,1
100249,2
100257,2
100259,1
100260,4
100265,1
100271,3
100285,1
100287,1
100289,1
100299,1
100300,2
100302,2
100305,1
100308,3
100314,1
100332,2
100336,1
100345,1
100347,2
100603,1
100659,1
100662,1
100664,2
100665,1
100675,1
100699,1
100713,1
100720,2
101104,1
101105,1
101109,2
101114,1
101119,1
101124,1
101159,1
101282,1
101543,1
101544,2
101552,1
101561,1
101577,1
101590,1
101987,1
102004,1
102013,1
102014,1
102015,1
102023,1
102105,1
102427,1
102435,1
102438,1
102449,1
102480,2
102869,1
102885,1
102910,1
102919,1
102925,1
102989,1
103309,1
103310,1
103311,1
103322,2
103364,1
103411,2
103759,1
103786,1
103791,1
103801,1
104227,1
104243,1
104252,1
104445,1
104640,2
104645,1
104666,1
104689,1
104950,1
104960,1
104963,2
104968,3
104971,1
104982,1
104994,1
105003,2
105007,2
105010,1
105013,1
105014,2
105015,1
105023,2
105025,1
105026,1
105032,2
105034,1
105035,1
105039,1
105041,1
105042,1
105045,1
105046,3
105047,3
105050,1
105051,1
105055,2
105056,4
105057,2
105058,1
105059,1
105061,4
105065,1
105068,2
105072,1
105073,1
105074,4
105075,1
105076,4
105077,1
105080,2
105081,1
105084,1
105085,1
105088,3
105089,3
105090,1
105092,4
105102,1
105105,1
105111,3
105112,1
105113,1
105114,2
105123,2
105174,4
105180,1
105181,1
105186,2
105189,1
105192,1
105194,2
105198,1
105209,1
105212,1
105215,1
105216,2
105218,1
105219,1
105220,1
105221,2
105227,3
105230,1
105235,1
105237,2
105238,3
105242,1
105257,1
105258,1
105259,2
105262,1
105265,1
105266,1
105270,1
105274,1
105277,1
105278,1
105279,1
105281,2
105282,2
105283,2
105287,3
105303,1
105304,1
105307,4
105314,1
105315,1
105320,1
105321,1
105324,1
105325,1
105326,1
105330,4
105333,1
105336,2
105337,1
105343,1
105344,4
105350,4
105352,1
105355,2
105358,1
105359,2
105360,2
105361,3
105362,1
105364,2
105366,1
105369,1
105371,2
105372,4
105375,1
105378,3
105380,2
105381,5
105386,1
105389,1
105394,2
105395,1
105397,3
105399,1
105401,1
105420,1
105421,1
105424,2
105427,3
105434,1
105435,1
105437,3
105444,1
105449,3
105450,1
105469,1
105470,1
105472,1
105475,2
105480,2
105488,1
105491,1
105494,5
105496,1
105500,1
105519,2
105521,5
105527,2
105528,1
105538,1
105540,1
105542,2
105546,1
105552,1
105561,2
105562,1
105568,2
105569,2
105576,2
105590,1
105593,2
105594,2
105619,1
105620,2
105621,1
105622,1
105627,1
105628,1
105630,4
105631,1
105634,2
105636,4
105637,1
105645,1
105646,1
105653,1
105654,1
105662,2
105663,6
105664,1
105665,2
105668,2
105669,2
105671,4
105672,1
105675,1
105676,1
105678,1
105681,4
105683,1
105688,2
105690,3
105691,1
105692,1
105693,3
105695,2
105699,1
105702,1
105707,3
105708,5
105709,1
105712,1
105733,1
105737,1
105738,3
105741,1
105743,1
105745,1
105746,2
105749,4
105752,2
105756,1
105759,1
105776,1
105777,1
105781,3
105782,2
105784,1
105786,3
105790,2
105791,1
105795,1
105797,1
105800,1
105815,1
105821,1
105823,2
105826,7
105830,1
105831,2
105835,1
105838,2
105841,3
105843,1
105844,3
105846,1
105848,1
105849,1
105850,1
105852,3
105853,3
105854,4
105856,4
105857,3
105858,4
105859,1
105862,1
105864,1
105866,6
105867,2
105868,3
105869,1
105871,3
105877,1
105883,1
105885,2
105886,9
105888,1
105890,1
105891,4
105892,3
105893,2
105895,1
105902,2
105903,1
105904,2
105906,1
105912,1
105914,2
105916,1
105917,2
105918,2
105920,4
105921,3
105922,1
105923,3
105924,1
105925,4
105927,1
105928,2
105929,2
105930,1
105932,3
105935,2
105936,2
105937,1
105938,1
105944,1
105945,2
105946,6
105947,1
105950,1
105954,1
105956,1
105957,1
105959,1
105960,2
105993,2
105996,1
105998,1
106010,8
106014,1
106017,1
106021,1
106042,1
106043,1
106044,7
106048,1
106053,1
106055,1
106056,1
106062,1
106065,1
106074,1
106089,1
106090,1
106091,7
106096,1
106100,2
106107,2
106114,3
106137,3
106138,4
106140,2
106151,1
106157,1
106158,2
106162,1
106164,1
106185,3
106186,2
106188,2
106191,1
106192,3
106196,1
106199,2
106201,2
106205,1
106220,1
106223,1
106232,2
106234,5
106235,1
106236,3
106237,1
106238,1
106240,2
106241,1
106243,6
106244,6
106248,1
106251,1
106255,2
106256,1
106257,4
106258,1
106260,6
106266,1
106267,2
106272,1
106279,2
106310,1
106311,1
106313,5
106319,1
106326,1
106327,1
106328,3
106335,2
106341,1
106356,1
106361,1
106362,2
106367,1
106370,1
106371,1
106385,1
106386,1
106403,1
106409,1
106412,4
106413,2
106416,1
106422,1
106424,1
106427,1
106428,1
106429,2
106430,1
106435,1
106462,3
106463,2
106467,1
106475,1
106482,2
106485,1
106489,1
106495,1
106511,1
106512,3
106514,2
106515,1
106517,1
106520,1
106523,1
106525,1
106526,1
106528,1
106530,2
106537,2
106548,1
106555,1
106559,3
106560,2
106564,2
106574,3
106576,2
106577,4
106578,3
106582,1
106586,2
106588,2
106591,1
106598,1
106599,4
106600,1
106604,2
106608,1
106613,1
106624,2
106645,1
106650,1
106651,1
106653,1
106664,1
106674,1
106676,2
106678,2
106699,1
106700,2
106701,1
106703,2
106705,1
106723,2
106729,1
106753,1
106754,2
106755,2
106759,1
106782,1
106790,1
106791,1
106796,1
106812,1
106813,1
106816,4
106817,1
106824,1
106825,3
106827,1
106832,7
106837,2
106838,3
106844,1
106848,1
106850,1
106852,1
106853,3
106860,1
106862,2
106863,1
106864,1
106866,1
106872,1
106876,2
106879,1
106880,1
106890,1
106895,1
106896,1
106897,8
106899,2
106900,2
106901,1
106903,1
106905,1
106906,1
106912,2
106913,2
106920,1
106921,1
106927,3
106931,1
106932,2
106933,2
106934,1
106955,1
106964,1
106986,2
106987,1
106988,2
106989,2
106992,1
107003,1
107005,1
107040,2
107041,1
107043,3
107044,1
107064,1
107066,1
107069,1
107078,1
107093,3
107094,3
107095,2
107096,1
107101,1
107111,1
107131,1
107148,1
107149,2
107150,2
107158,1
107160,1
107174,1
107177,1
107205,1
107206,2
107208,3
107212,2
107214,1
107215,1
107216,2
107221,1
107243,2
107244,1
107250,5
107251,1
107253,1
107254,2
107255,2
107257,1
107260,1
107263,1
107266,2
107270,2
107271,3
107272,5
107275,2
107277,1
107279,3
107281,9
107296,1
107299,1
107307,1
107308,1
107333,3
107335,1
107336,2
107338,1
107355,2
107360,1
107365,1
107369,1
107384,2
107385,5
107386,1
107388,1
107390,1
107391,1
107439,5
107447,1
107469,1
107473,1
107496,1
107499,1
107500,1
107556,1
107557,1
107559,1
107563,1
107565,2
107573,1
107583,2
107598,1
107604,1
107607,2
107608,2
107614,3
107618,2
107619,1
107621,1
107623,1
107625,2
107626,1
107627,1
107630,1
107631,2
107632,1
107633,1
107641,1
107648,1
107649,2
107651,4
107658,1
107676,1
107677,1
107678,1
107705,1
107711,1
107728,1
107767,1
107776,1
107790,1
107798,1
107827,1
107828,2
107834,1
107840,1
107842,1
107857,1
107880,1
107885,1
107893,1
107901,1
107946,1
107949,1
107955,4
107961,1
107996,1
108000,2
108002,1
108003,2
108007,2
108009,2
108012,1
108013,2
108015,3
108016,1
108019,1
108020,2
108023,3
108024,1
108025,1
108027,1
108031,1
108032,1
108035,1
108036,1
108039,3
108040,3
108041,2
108042,2
108045,1
108047,2
108054,1
108058,1
108064,1
108070,1
108072,3
108074,1
108076,5
108077,4
108079,1
108088,2
108130,1
108132,1
108152,1
108157,1
108186,1
108187,1
108190,1
108209,1
108210,1
108213,2
108248,1
108249,1
108251,1
108253,1
108306,1
108309,1
108311,1
108312,1
108314,2
108315,1
108320,1
108321,1
108322,1
108334,1
108356,1
108357,1
108360,1
108363,4
108366,1
108371,4
108372,1
108376,1
108383,1
108384,1
108386,1
108387,2
108390,1
108392,1
108393,1
108396,1
108400,1
108403,3
108408,1
108461,1
108462,1
108477,1
108480,1
108521,1
108526,1
108544,1
108551,1
108553,1
108577,1
108580,1
108605,1
108642,1
108645,1
108649,1
108671,2
108699,1
108707,1
108718,1
108752,1
108754,1
108762,6
108764,1
108765,2
108766,1
108768,4
108771,2
108775,2
108777,1
108778,2
108779,1
108780,1
108783,2
108785,2
108792,4
108794,2
108804,1
108805,1
108811,1
108849,1
108855,2
108882,1
108916,1
108975,1
108980,1
108983,1
108999,2
109002,1
109032,1
109039,1
109054,1
109058,2
109085,1
109105,1
109109,1
109125,1
109145,1
109156,2
109161,1
109166,1
109168,1
109172,2
109175,1
109181,2
109183,1
109186,1
109187,1
109188,2
109194,1
109195,7
109196,1
109198,1
109200,1
109201,2
109202,1
109203,3
109204,2
109207,1
109216,3
109220,1
109223,2
109226,3
109228,1
109232,3
109237,1
109249,1
109257,3
109261,2
109286,1
109287,1
109291,1
109309,1
109312,1
109343,1
109344,2
109345,1
109364,1
109365,1
109403,1
109406,1
109410,1
109418,1
109427,1
109465,1
109470,1
109471,1
109478,1
109485,1
109500,1
109518,1
109520,1
109521,2
109522,3
109523,2
109524,1
109525,1
109530,1
109536,1
109538,2
109543,1
109544,1
109563,1
109564,1
109565,1
109566,3
109567,1
109568,4
109570,1
109571,1
109572,1
109580,3
109582,1
109587,1
109589,1
109592,1
109596,2
109599,2
109603,2
109604,2
109605,1
109607,1
109609,1
109615,1
109633,1
109665,1
109728,1
109789,1
109790,1
109796,1
109808,1
109814,1
109847,3
109853,3
109855,1
109866,1
109904,2
109906,4
109908,1
109909,1
109915,1
109918,1
109919,1
109920,1
109922,3
109929,1
109936,1
109938,1
109943,1
109945,12
109946,1
109947,1
109949,1
109951,1
109952,1
109953,1
109954,1
109958,1
109959,1
109961,1
109966,1
109976,1
109981,2
109985,1
109986,1
109987,2
110009,1
110011,1
110037,1
110041,1
110043,1
110060,1
110106,2
110109,1
110118,2
110120,2
110160,1
110163,1
110166,2
110224,2
110225,1
110232,1
110244,1
110269,1
110273,1
110275,1
110279,3
110280,3
110282,1
110283,1
110284,1
110285,1
110287,1
110291,1
110293,2
110294,1
110297,2
110298,2
110301,1
110303,1
110304,1
110316,1
110318,1
110319,1
110322,1
110335,1
110344,1
110346,1
110347,1
110374,2
110375,2
110384,1
110385,1
110391,1
110428,1
110434,2
110457,1
110465,1
110487,1
110490,1
110499,1
110512,1
110513,1
110524,1
110552,1
110558,1
110567,1
110620,1
110621,1
110624,1
110663,1
110668,2
110673,1
110674,1
110675,1
110677,2
110678,3
110681,2
110683,1
110684,1
110686,1
110687,1
110690,1
110691,2
110694,1
110695,1
110701,1
110702,1
110703,1
110705,1
110708,2
110709,2
110714,1
110742,1
110764,1
110767,1
110768,1
110769,3
110772,1
110784,1
110826,2
110833,1
110844,1
110854,1
110882,1
110884,1
110891,1
110899,1
110908,1
110943,1
110945,1
110950,1
111003,2
111004,17456
111005,1
111006,2
111007,14
111008,3
111011,4
111013,1
111020,1
111021,1
111024,2
111026,1
111027,1
111028,1
111031,2
111033,1
111034,1
111037,2
111038,2
111039,8
111040,3
111041,5
111042,1
111043,1
111044,3
111045,2
111046,6
111047,1
111048,2
111049,1
111050,5
111051,1
111052,1
111055,3
111057,1
111058,1
111059,4
111060,1
111089,1
111110,2
111113,1
111117,2
111118,1
111127,1
111138,1
111173,4
111230,1
111234,2
111248,1
111270,1
111291,2
111292,1
111293,2
111301,1
111316,1
111317,1
111319,1
111344,1
111346,4
111347,1
111350,2
111351,1
111353,3
111354,1
111373,2
111375,1
111377,1
111379,1
111380,1
111387,1
111390,1
111391,4
111392,1
111395,5
111396,1
111399,1
111400,1
111402,3
111403,1
111404,1
111410,1
111411,1
111412,2
111413,5
111415,1
111421,1
111424,3
111425,1
111480,1
111481,2
111482,5
111500,1
111536,3
111537,4
111550,1
111553,47
111607,1
111609,1
111612,3
111613,1
111615,1
111618,1
111631,1
111637,1
111642,1
111662,1
111663,2
111664,3
76893,2
76894,2
76897,2
99786,12
99787,6
99804,12
99850,19
99897,16
99955,6
100010,1
100011,2
100012,2
100075,1
100086,2
100130,7
100131,1
102301,6
103634,1
107995,1
108378,1
108569,1
108694,1
108759,1
108950,1
109269,1
109331,2
118475,1
118476,6
118531,9
118586,1
118587,7
119219,1
119223,3
125419,1
125422,8
132416,14
133087,1
133161,16
133162,4
133163,1
133164,1
133174,8
133175,10
133225,11
1510,1
41712,3
76888,12
79087,1
79981,1
99773,20
99790,12
99832,2
99833,19
99880,17
99938,6
99991,11
100045,10
100054,2
100097,10
102267,6
103598,3
103605,1
106230,1
107076,2
107375,1
107376,1
107434,1
107440,1
107459,1
107463,1
107466,1
107472,1
107492,1
107498,1
107521,1
107556,3
107557,1
107674,1
107680,4
107739,1
107741,2
107788,1
107796,1
107800,3
107851,1
107855,1
107859,1
107871,1
107875,1
107882,1
107885,1
107894,1
107901,1
107917,1
107981,1
108033,1
108035,3
108038,1
108095,1
108098,2
108157,1
108163,1
108218,1
108220,1
108280,2
108283,1
108293,1
108313,1
108317,1
108320,1
108326,1
108332,1
108333,1
108334,1
108337,2
108339,1
108396,1
108401,1
108462,1
108463,1
108523,1
108541,1
108581,1
108582,3
108584,1
108599,2
108638,1
108642,1
108643,1
108705,1
108734,2
108762,1
108763,2
108824,2
108886,2
108888,1
108951,1
109007,1
109009,3
109010,1
109068,2
109128,1
109132,1
109192,1
109193,1
109194,2
109252,3
109253,1
109310,2
109311,3
109312,1
109372,1
109435,1
109492,1
109497,1
109516,1
109559,1
109603,1
109611,1
109622,2
109679,1
109681,2
109743,1
109806,1
109808,1
109866,1
109868,1
109933,1
109993,1
110122,1
110181,1
110184,1
110240,1
110245,1
110246,1
110309,1
110369,4
110429,1
110495,1
110558,1
110619,1
110682,1
110745,3
110871,1
110993,1
110998,1
111061,1
111120,1
111122,1
111376,1
111377,1
111568,1
111713,1
112013,1
112205,1
112396,1
112842,1
113226,1
113607,1
113988,1
114393,1
114502,1
114564,1
114628,1
114691,1
115010,1
115136,1
115262,1
115326,1
115390,1
115451,1
115644,1
115765,1
115828,1
115833,1
115890,1
115951,1
115958,1
116020,2
116083,1
116139,1
116208,2
116269,1
116270,1
116330,2
116395,1
116457,1
116518,1
116519,1
116599,2
116708,1
116834,1
117731,1
118234,9
118288,10
118344,8
118471,1
118974,1
118975,4
118976,2
119248,1
121935,2
124621,1
124997,1
125164,15
125480,1
125802,1
125865,1
125989,3
125998,1
126111,1
126113,1
126173,1
126240,2
126768,1
126938,2
126940,1
129964,2
131753,2
131837,1
132136,5
132137,10
132422,1
132486,1
132612,2
132675,1
132876,55
132926,2
132929,4
132997,1
8956,1
9796,2
14076,1
23610,2
29241,1
33272,1
41706,2
42674,1
46258,1
50512,2
63729,1
68783,1
76876,12
79843,1
84770,1
87009,1
93023,1
93277,1
96990,1
99757,20
99760,1
99773,12
99814,23
99861,17
99919,1
99920,2
99921,1
99974,11
100030,8
100039,2
100082,10
100529,1
102251,6
102377,1
103581,3
107046,1
107065,1
107361,1
107362,2
107416,3
107420,1
107421,1
107429,1
107430,1
107469,1
107470,3
107471,1
107473,1
107474,1
107510,1
107512,1
107528,3
107530,2
107531,2
107588,1
107592,2
107646,1
107651,1
107653,1
107714,1
107715,1
107776,1
107777,1
107830,1
107831,2
107836,2
107844,1
107863,1
107872,1
107887,1
107892,4
107950,1
107951,4
108011,1
108012,1
108066,1
108068,1
108072,3
108126,1
108133,2
108195,2
108252,2
108255,2
108282,1
108285,1
108294,1
108305,1
108309,1
108311,3
108373,1
108435,3
108491,1
108497,1
108547,1
108549,1
108551,1
108552,1
108556,1
108566,2
108567,1
108568,2
108602,1
108608,1
108610,3
108672,2
108689,1
108690,1
108697,1
108727,1
108729,3
108790,3
108848,2
108849,3
108908,1
108910,2
108972,2
109033,3
109086,1
109088,1
109093,2
109144,1
109149,1
109152,3
109212,4
109273,3
109334,1
109335,1
109396,1
109459,1
109460,1
109479,2
109519,1
109573,2
109580,1
109581,1
109640,1
109643,1
109704,1
109705,1
109767,2
109823,1
109829,1
109892,1
109953,2
109989,1
110014,1
110015,1
110072,1
110077,1
110266,1
110267,1
110457,1
110519,1
110584,1
110646,1
110709,2
110870,1
110896,2
111089,1
111216,1
111279,1
111469,1
111532,1
111595,1
111680,3
111783,1
111975,1
112102,1
112420,1
112484,1
112673,2
112864,2
113503,1
113630,1
113885,1
114140,1
114352,1
114457,1
114520,2
114582,1
114646,1
114707,1
114963,1
115027,1
115089,1
115153,1
115344,1
115407,1
115662,1
115785,1
115787,2
115914,1
115977,1
116037,1
116102,1
116356,2
116484,1
116568,2
116668,1
116735,1
117183,1
117562,1
117564,1
117627,1
117754,2
118193,9
118246,11
118302,8
118427,1
118428,1
118619,1
118874,1
118930,8
119057,1
119119,1
119205,1
119438,1
121099,1
121612,1
121888,2
123529,1
124573,2
124992,1
124997,1
125109,16
125549,1
125683,1
125810,1
125870,1
125872,1
125932,1
125933,1
125992,2
125993,1
125994,1
126054,1
126056,1
126117,1
126118,1
126180,1
126242,1
126243,1
126305,2
126367,1
126431,1
126494,1
126556,1
126620,1
126705,1
126745,2
126806,1
126807,1
126867,1
126868,1
126932,1
126994,2
127056,1
127184,1
127311,1
127822,1
128178,1
129164,1
129547,1
129887,3
130503,1
131012,1
131139,2
131672,2
131713,1
131775,2
131838,1
132048,4
132050,9
132079,1
132200,1
132202,1
132204,2
132330,2
132393,1
132579,1
132582,2
132708,1
132777,1
132781,55
132837,6
132838,1
132899,3
0,960
5242,1
5243,2
5244,1
23112,1
74043,5
75922,10
98812,21
98827,12
98870,21
98932,2
98993,3
99049,8
99109,4
99119,1
99166,1
99167,4
101337,6
102667,2
106159,1
106513,2
106574,1
106631,1
106640,1
106896,1
106958,2
107019,3
107081,2
107134,1
107271,1
107396,1
107456,1
107524,1
107648,1
107681,1
107708,2
107709,1
107710,1
107768,1
107769,1
107770,1
107894,1
107960,1
108151,1
108342,2
108529,1
108530,2
108682,1
109232,1
109676,1
110575,1
110920,2
113606,1
113771,1
115242,1
115689,1
115842,1
117475,1
117477,1
117534,1
117535,6
117592,7
118224,2
118225,5
118506,1
121194,1
123880,1
124416,1
124417,12
124736,1
125182,1
125308,2
125436,1
125625,1
125689,1
125752,2
126006,1
126032,2
126196,1
129229,2
130541,1
131018,2
131118,1
131757,1
131884,1
132008,1
132074,1
132148,54
132273,1
132274,1
0,896
75996,10
93304,1
98885,21
98899,13
98941,22
98998,1
99000,1
99001,1
99064,1
99121,8
99179,6
99238,5
101408,6
106240,4
106649,3
106840,1
107031,1
107094,1
107285,1
107474,1
107538,2
107729,1
107791,1
107851,1
107854,1
107981,1
108044,1
108427,1
108746,1
108774,2
108871,1
109318,1
109380,1
111011,2
115937,1
117562,1
117567,2
117625,6
117682,7
118315,7
118601,1
121287,1
124507,1
124508,12
125275,1
125466,1
125657,1
126137,1
131126,1
131862,1
132181,1
132257,52
132314,1
132318,1
13325,8
18564,4
76880,9
79028,1
99768,1
99769,21
99785,11
99827,6
99828,15
99883,1
99884,1
99887,2
99951,1
100006,9
100064,6
100124,1
100125,2
102295,6
107368,1
107376,1
107422,1
107475,1
107498,1
107532,1
107536,1
107594,1
107597,1
107660,2
107722,1
107786,1
107805,1
107865,2
107907,1
107909,1
107930,1
107931,1
107938,1
107945,1
107965,4
108023,1
108024,1
108026,1
108088,1
108152,1
108210,1
108278,1
108320,1
108340,1
108355,1
108399,2
108516,1
108591,1
108600,1
108605,1
108625,1
108628,1
108646,2
108647,2
108657,2
108659,1
108664,1
108673,1
108677,1
108683,1
108697,1
108698,2
108699,1
108715,1
108759,1
108785,1
108822,1
108823,1
108880,1
108882,1
108884,1
108943,1
108946,1
109007,1
109068,1
109199,1
109217,1
109260,1
109324,1
109381,1
109385,1
109445,1
109505,1
109636,1
109651,2
109652,1
109653,1
109690,1
109761,1
109883,1
110015,1
110142,1
110478,2
110556,1
110586,1
111033,1
111096,1
111415,1
111423,1
111425,1
111451,1
111731,1
111922,1
112258,2
112363,1
112760,1
114796,1
114940,2
115040,1
115065,1
115067,1
116133,1
116902,1
117174,1
117729,1
118371,1
118427,8
118483,8
118610,1
118672,1
119113,8
119832,2
122455,1
125205,2
125301,15
125618,1
125691,1
126064,3
126124,1
126125,1
126189,1
126312,2
126376,1
126504,1
126565,1
126566,1
126623,1
126625,1
126627,1
127010,1
127073,1
128305,2
130543,2
132333,2
132762,1
132825,1
132887,1
133028,53
15902,1
18158,1
23002,1
26566,2
76886,10
99776,21
99792,12
99834,1
99836,2
99838,15
99899,3
100019,8
100078,5
100138,4
102308,6
107377,1
107438,1
107488,1
107501,1
107508,1
107549,1
107612,1
107737,2
107799,1
107800,1
107859,1
107884,2
107920,2
107923,1
107940,2
107954,1
107957,1
107962,1
108044,2
108106,2
108169,1
108226,2
108230,1
108286,1
108292,1
108348,1
108353,1
108366,1
108368,1
108370,1
108373,1
108406,1
108409,1
108411,1
108472,1
108473,1
108534,1
108535,1
108598,1
108606,2
108622,1
108651,1
108653,2
108654,1
108669,1
108677,1
108678,1
108681,1
108712,3
108723,1
108767,1
108772,1
108783,1
108812,1
108826,1
108830,1
108831,2
108889,1
108890,1
108892,1
108955,1
109014,1
109077,1
109200,1
109202,1
109205,1
109225,1
109234,1
109239,1
109266,1
109329,1
109392,1
109519,1
109645,1
109659,1
109708,1
109771,1
109831,1
109959,1
110088,1
110112,1
110146,1
110148,1
110402,1
110466,2
110486,2
110542,1
110587,1
110649,1
111100,1
111493,1
111545,1
111865,1
112056,1
112268,2
114954,2
115955,1
116338,1
116593,1
116605,2
116718,1
117186,2
118436,8
118492,8
119124,2
119125,5
119849,2
121994,9
122463,1
125213,2
125307,12
125576,1
127041,1
128334,1
130572,2
132362,2
132914,1
133047,1
133053,53
133180,1
8958,1
19279,2
26563,2
76886,5
76887,4
78580,1
79028,1
79086,1
95082,1
99773,22
99788,12
99833,19
99889,1
99890,1
99891,1
99892,2
100012,2
100014,4
100070,8
100128,6
101861,1
101868,1
101916,1
102295,6
102299,1
107413,1
107469,1
107472,1
107473,1
107484,1
107502,1
107527,1
107533,2
107541,1
107588,1
107593,2
107654,3
107708,1
107712,1
107714,2
107777,1
107838,3
107862,1
107893,1
